gp_idx,algo,display_name,real_starting_pos,real_finishing_pos,final_position,total_reward,pit_stops,changed_compound
6,DQN,Dutch GP (RUS),4,7,14,-5486.084609985352,3,True
6,DQN,Dutch GP (RUS),4,7,19,-6339.697296142578,4,True
6,DQN,Dutch GP (RUS),4,7,18,-5878.882743835449,3,True
6,DQN,Dutch GP (RUS),4,7,11,-4612.849418640137,1,True
6,DQN,Dutch GP (RUS),4,7,15,-5432.867462158203,4,True
6,DQN,Dutch GP (RUS),4,7,20,-6488.409931182861,2,True
6,DQN,Dutch GP (RUS),4,7,13,-5333.558486938477,5,True
6,DQN,Dutch GP (RUS),4,7,19,-6466.347702026367,3,True
6,DQN,Dutch GP (RUS),4,7,10,-4569.370315551758,2,True
6,DQN,Dutch GP (RUS),4,7,2,2365.903533935547,1,True
6,DQN,Dutch GP (RUS),4,7,8,-2734.4783325195312,2,True
6,DQN,Dutch GP (RUS),4,7,9,-3487.933982849121,2,True
6,DQN,Dutch GP (RUS),4,7,20,-11081.277862548828,0,False
6,DQN,Dutch GP (RUS),4,7,14,-5276.108169555664,3,True
6,DQN,Dutch GP (RUS),4,7,18,-5892.978164672852,2,True
6,DQN,Dutch GP (RUS),4,7,3,1321.205909729004,1,True
6,DQN,Dutch GP (RUS),4,7,9,-3910.282669067383,4,True
6,DQN,Dutch GP (RUS),4,7,5,-474.229377746582,1,True
6,DQN,Dutch GP (RUS),4,7,14,-5452.610893249512,2,True
6,DQN,Dutch GP (RUS),4,7,15,-5422.286407470703,3,True
6,DQN,Dutch GP (RUS),4,7,10,-4368.569618225098,3,True
6,DQN,Dutch GP (RUS),4,7,16,-5582.259086608887,3,True
6,DQN,Dutch GP (RUS),4,7,13,-5130.651100158691,2,True
6,DQN,Dutch GP (RUS),4,7,19,-6254.978630065918,3,True
6,DQN,Dutch GP (RUS),4,7,13,-4918.155120849609,1,True
6,DQN,Dutch GP (RUS),4,7,3,1335.6686477661133,1,True
6,DQN,Dutch GP (RUS),4,7,20,-10687.791397094728,0,False
6,DQN,Dutch GP (RUS),4,7,13,-4893.849555969238,2,True
6,DQN,Dutch GP (RUS),4,7,12,-4968.728233337402,2,True
6,DQN,Dutch GP (RUS),4,7,9,-3497.115005493164,1,True
6,DQN,Dutch GP (RUS),4,7,7,-1991.778793334961,2,True
6,DQN,Dutch GP (RUS),4,7,10,-3752.042098999023,1,True
6,DQN,Dutch GP (RUS),4,7,12,-5057.578330993652,3,True
6,DQN,Dutch GP (RUS),4,7,7,-2405.9646606445312,3,True
6,DQN,Dutch GP (RUS),4,7,16,-5371.855804443359,2,True
6,DQN,Dutch GP (RUS),4,7,11,-4841.806671142578,2,True
6,DQN,Dutch GP (RUS),4,7,8,-2941.957946777344,3,True
6,DQN,Dutch GP (RUS),4,7,9,-3499.757484436035,2,True
6,DQN,Dutch GP (RUS),4,7,13,-4899.408203125,2,True
6,DQN,Dutch GP (RUS),4,7,10,-4596.327926635742,1,True
6,DQN,Dutch GP (RUS),4,7,11,-4921.799873352051,3,True
6,DQN,Dutch GP (RUS),4,7,16,-5456.002220153809,2,True
6,DQN,Dutch GP (RUS),4,7,9,-3510.6613006591797,1,True
6,DQN,Dutch GP (RUS),4,7,19,-6250.776084899902,3,True
6,DQN,Dutch GP (RUS),4,7,13,-4906.5687255859375,3,True
6,DQN,Dutch GP (RUS),4,7,19,-5825.711090087891,2,True
6,DQN,Dutch GP (RUS),4,7,4,67.39350891113281,1,True
6,DQN,Dutch GP (RUS),4,7,9,-3695.232627868652,2,True
6,DQN,Dutch GP (RUS),4,7,9,-3905.031425476074,2,True
6,DQN,Dutch GP (RUS),4,7,7,-2211.657241821289,2,True
6,DQN,Dutch GP (RUS),4,7,15,-5630.996047973633,4,True
6,DQN,Dutch GP (RUS),4,7,17,-5946.639007568359,3,True
6,DQN,Dutch GP (RUS),4,7,19,-6041.559532165527,3,True
6,DQN,Dutch GP (RUS),4,7,11,-4391.237251281738,1,True
6,DQN,Dutch GP (RUS),4,7,10,-4166.070411682129,1,True
6,DQN,Dutch GP (RUS),4,7,3,1308.5851287841797,1,True
6,DQN,Dutch GP (RUS),4,7,14,-5687.396240234375,4,True
6,DQN,Dutch GP (RUS),4,7,16,-5782.80069732666,2,True
6,DQN,Dutch GP (RUS),4,7,7,-1992.516830444336,2,True
6,DQN,Dutch GP (RUS),4,7,16,-5583.208938598633,3,True
6,DQN,Dutch GP (RUS),4,7,3,1089.2784805297852,1,True
6,DQN,Dutch GP (RUS),4,7,18,-6086.284492492676,5,True
6,DQN,Dutch GP (RUS),4,7,19,-6669.638816833496,5,True
6,DQN,Dutch GP (RUS),4,7,4,489.2337875366211,1,True
6,DQN,Dutch GP (RUS),4,7,2,2594.863883972168,1,True
6,DQN,Dutch GP (RUS),4,7,6,-1240.9979934692385,1,True
6,DQN,Dutch GP (RUS),4,7,7,-2203.923927307129,2,True
6,DQN,Dutch GP (RUS),4,7,5,-492.8414001464844,1,True
6,DQN,Dutch GP (RUS),4,7,13,-4800.980278015137,2,True
6,DQN,Dutch GP (RUS),4,7,15,-5216.680870056152,2,True
6,DQN,Dutch GP (RUS),4,7,15,-4996.795234680176,1,True
6,DQN,Dutch GP (RUS),4,7,9,-3295.8519897460938,1,True
6,DQN,Dutch GP (RUS),4,7,19,-6252.514869689941,4,True
6,DQN,Dutch GP (RUS),4,7,3,1518.0885772705078,1,True
6,DQN,Dutch GP (RUS),4,7,7,-1980.8059616088867,2,True
6,DQN,Dutch GP (RUS),4,7,10,-4150.356246948242,1,True
6,DQN,Dutch GP (RUS),4,7,17,-5941.709770202637,3,True
6,DQN,Dutch GP (RUS),4,7,12,-4538.4333572387695,1,True
6,DQN,Dutch GP (RUS),4,7,14,-4850.402397155762,1,True
6,DQN,Dutch GP (RUS),4,7,4,490.1708679199219,1,True
6,DQN,Dutch GP (RUS),4,7,10,-4043.7443618774414,2,True
6,DQN,Dutch GP (RUS),4,7,15,-5511.02033996582,3,True
6,DQN,Dutch GP (RUS),4,7,14,-5279.351013183594,3,True
6,DQN,Dutch GP (RUS),4,7,18,-5879.126625061035,2,True
6,DQN,Dutch GP (RUS),4,7,6,-1236.4529876708984,2,True
6,DQN,Dutch GP (RUS),4,7,14,-5370.937171936035,2,True
6,DQN,Dutch GP (RUS),4,7,10,-3944.0995559692383,1,True
6,DQN,Dutch GP (RUS),4,7,17,-6619.242149353027,4,True
6,DQN,Dutch GP (RUS),4,7,19,-6021.909423828125,2,True
6,DQN,Dutch GP (RUS),4,7,10,-4153.834754943848,3,True
6,DQN,Dutch GP (RUS),4,7,2,2604.0238037109375,1,True
6,DQN,Dutch GP (RUS),4,7,7,-2207.982666015625,2,True
6,DQN,Dutch GP (RUS),4,7,4,267.3859176635742,1,True
6,DQN,Dutch GP (RUS),4,7,8,-2742.093536376953,1,True
6,DQN,Dutch GP (RUS),4,7,8,-2965.2341537475586,2,True
6,DQN,Dutch GP (RUS),4,7,19,-6467.61612701416,3,True
6,DQN,Dutch GP (RUS),4,7,20,-11095.230270385742,0,False
6,DQN,Dutch GP (RUS),4,7,11,-4607.790306091309,2,True
6,DQN,Dutch GP (RUS),4,7,18,-5667.295913696289,3,True
6,DQN,Dutch GP (RUS),4,7,11,-4822.7629470825195,1,True
6,DQN,Dutch GP (RUS),4,7,3,1193.5759353637695,1,True
6,DQN,Dutch GP (RUS),4,7,12,-4339.335960388184,1,True
6,DQN,Dutch GP (RUS),4,7,11,-4603.56591796875,3,True
6,DQN,Dutch GP (RUS),4,7,17,-6038.849533081055,2,True
6,DQN,Dutch GP (RUS),4,7,16,-5357.535354614258,3,True
6,DQN,Dutch GP (RUS),4,7,6,-1667.9754486083984,3,True
6,DQN,Dutch GP (RUS),4,7,12,-4642.197654724121,1,True
6,DQN,Dutch GP (RUS),4,7,15,-5439.666275024414,3,True
6,DQN,Dutch GP (RUS),4,7,9,-3702.08056640625,3,True
6,DQN,Dutch GP (RUS),4,7,6,-1668.750473022461,3,True
6,DQN,Dutch GP (RUS),4,7,19,-6017.096588134766,4,True
6,DQN,Dutch GP (RUS),4,7,3,1322.306999206543,1,True
6,DQN,Dutch GP (RUS),4,7,5,-473.71730041503906,1,True
6,DQN,Dutch GP (RUS),4,7,2,2598.8609924316406,1,True
6,DQN,Dutch GP (RUS),4,7,10,-3938.2916717529297,1,True
6,DQN,Dutch GP (RUS),4,7,19,-6891.95719909668,4,True
6,DQN,Dutch GP (RUS),4,7,7,-2196.9532165527344,3,True
6,DQN,Dutch GP (RUS),4,7,9,-3711.1808013916016,3,True
6,DQN,Dutch GP (RUS),4,7,18,-6403.534294128418,5,True
6,DQN,Dutch GP (RUS),4,7,8,-2742.219039916992,1,True
6,DQN,Dutch GP (RUS),4,7,11,-4828.122001647949,4,True
6,DQN,Dutch GP (RUS),4,7,5,-279.1132507324219,1,True
6,DQN,Dutch GP (RUS),4,7,4,270.4403533935547,2,True
6,DQN,Dutch GP (RUS),4,7,3,1534.5243072509766,1,True
6,DQN,Dutch GP (RUS),4,7,12,-4747.239959716797,3,True
6,DQN,Dutch GP (RUS),4,7,9,-3491.6373291015625,1,True
6,DQN,Dutch GP (RUS),4,7,13,-5130.901702880859,3,True
6,DQN,Dutch GP (RUS),4,7,19,-6036.307289123535,3,True
6,DQN,Dutch GP (RUS),4,7,16,-5574.739929199219,2,True
6,DQN,Dutch GP (RUS),4,7,3,1112.2393035888672,1,True
6,DQN,Dutch GP (RUS),4,7,5,-490.7488098144531,1,True
6,DQN,Dutch GP (RUS),4,7,11,-4807.86653137207,3,True
6,DQN,Dutch GP (RUS),4,7,7,-1990.9063034057615,1,True
6,DQN,Dutch GP (RUS),4,7,2,2374.8105850219727,2,True
6,DQN,Dutch GP (RUS),4,7,11,-4615.125701904297,2,True
6,DQN,Dutch GP (RUS),4,7,19,-6249.144798278809,2,True
6,DQN,Dutch GP (RUS),4,7,17,-5825.401748657227,2,True
6,DQN,Dutch GP (RUS),4,7,8,-3163.660903930664,2,True
6,DQN,Dutch GP (RUS),4,7,10,-4148.430389404297,2,True
6,DQN,Dutch GP (RUS),4,7,8,-2733.070487976074,1,True
6,DQN,Dutch GP (RUS),4,7,19,-6133.126403808594,4,True
6,DQN,Dutch GP (RUS),4,7,8,-2748.9869384765625,2,True
6,DQN,Dutch GP (RUS),4,7,6,-1246.4406356811523,1,True
6,DQN,Dutch GP (RUS),4,7,9,-3492.3234100341797,1,True
6,DQN,Dutch GP (RUS),4,7,7,-2199.1067428588867,3,True
6,DQN,Dutch GP (RUS),4,7,17,-5735.504150390625,3,True
6,DQN,Dutch GP (RUS),4,7,18,-5755.4370040893555,2,True
6,DQN,Dutch GP (RUS),4,7,16,-5790.776672363281,3,True
6,DQN,Dutch GP (RUS),4,7,14,-5641.91365814209,4,True
6,DQN,Dutch GP (RUS),4,7,14,-4852.568778991699,1,True
6,DQN,Dutch GP (RUS),4,7,16,-5790.936447143555,3,True
6,DQN,Dutch GP (RUS),4,7,4,-83.60916137695312,1,True
6,DQN,Dutch GP (RUS),4,7,12,-5093.340515136719,3,True
6,DQN,Dutch GP (RUS),4,7,20,-10874.822639465332,0,False
6,DQN,Dutch GP (RUS),4,7,15,-6026.780967712402,1,True
6,DQN,Dutch GP (RUS),4,7,8,-2954.3336639404297,3,True
6,DQN,Dutch GP (RUS),4,7,7,-2594.4553451538086,1,True
6,DQN,Dutch GP (RUS),4,7,13,-4906.059669494629,3,True
6,DQN,Dutch GP (RUS),4,7,17,-5922.275772094727,5,True
6,DQN,Dutch GP (RUS),4,7,9,-4094.26700592041,1,True
6,DQN,Dutch GP (RUS),4,7,9,-3295.4974975585938,1,True
6,DQN,Dutch GP (RUS),4,7,11,-4618.759201049805,3,True
6,DQN,Dutch GP (RUS),4,7,5,-473.5946273803711,2,True
6,DQN,Dutch GP (RUS),4,7,3,1529.5402069091797,1,True
6,DQN,Dutch GP (RUS),4,7,14,-5172.254859924316,1,True
6,DQN,Dutch GP (RUS),4,7,2,2391.724502563477,1,True
6,DQN,Dutch GP (RUS),4,7,19,-6242.455894470215,5,True
6,DQN,Dutch GP (RUS),4,7,9,-3485.8465881347656,1,True
6,DQN,Dutch GP (RUS),4,7,4,63.994773864746094,2,True
6,DQN,Dutch GP (RUS),4,7,4,481.81260681152344,1,True
6,DQN,Dutch GP (RUS),4,7,18,-5884.927886962891,3,True
6,DQN,Dutch GP (RUS),4,7,14,-5697.498817443848,5,True
6,DQN,Dutch GP (RUS),4,7,12,-4752.052520751953,1,True
6,DQN,Dutch GP (RUS),4,7,4,122.886962890625,1,True
6,DQN,Dutch GP (RUS),4,7,6,-1844.2971725463867,2,True
6,DQN,Dutch GP (RUS),4,7,12,-4980.491470336914,3,True
6,DQN,Dutch GP (RUS),4,7,5,-696.7275466918945,2,True
6,DQN,Dutch GP (RUS),4,7,7,-1781.5508651733398,1,True
6,DQN,Dutch GP (RUS),4,7,17,-5928.153030395508,3,True
6,DQN,Dutch GP (RUS),4,7,5,-271.92362213134766,1,True
6,DQN,Dutch GP (RUS),4,7,2,2587.3563537597656,1,True
6,DQN,Dutch GP (RUS),4,7,11,-4925.544731140137,4,True
6,DQN,Dutch GP (RUS),4,7,19,-6680.845169067383,7,True
6,DQN,Dutch GP (RUS),4,7,8,-2749.898780822754,2,True
6,DQN,Dutch GP (RUS),4,7,19,-6029.287864685059,2,True
6,DQN,Dutch GP (RUS),4,7,14,-5061.874366760254,1,True
6,DQN,Dutch GP (RUS),4,7,6,-1551.3409042358398,2,True
6,DQN,Dutch GP (RUS),4,7,7,-1997.0337982177737,1,True
6,DQN,Dutch GP (RUS),4,7,19,-6130.585342407227,3,True
6,DQN,Dutch GP (RUS),4,7,6,-1238.9533462524414,1,True
6,DQN,Dutch GP (RUS),4,7,9,-3489.064109802246,2,True
6,DQN,Dutch GP (RUS),4,7,17,-5941.562934875488,5,True
6,DQN,Dutch GP (RUS),4,7,18,-6695.695960998535,4,True
6,DQN,Dutch GP (RUS),4,7,4,480.7679672241211,1,True
6,DQN,Dutch GP (RUS),4,7,12,-4753.424118041992,3,True
6,DQN,Dutch GP (RUS),4,7,20,-11003.3422164917,0,False
6,DQN,Dutch GP (RUS),4,7,15,-5432.431228637695,1,True
6,DQN,Dutch GP (RUS),4,7,11,-4619.658348083496,2,True
6,DQN,Dutch GP (RUS),4,7,7,-2343.6210708618164,2,True
6,DQN,Dutch GP (RUS),4,7,12,-4533.946212768555,2,True
6,DQN,Dutch GP (RUS),4,7,19,-6886.750679016113,3,True
6,DQN,Dutch GP (RUS),4,7,7,-1993.8127822875977,1,True
6,DQN,Dutch GP (RUS),4,7,19,-5832.938781738281,3,True
6,DQN,Dutch GP (RUS),4,7,12,-4754.906890869141,3,True
6,DQN,Dutch GP (RUS),4,7,18,-5989.390022277832,4,True
6,DQN,Dutch GP (RUS),4,7,11,-4414.982040405273,1,True
6,DQN,Dutch GP (RUS),4,7,19,-6343.679710388184,3,True
6,DQN,Dutch GP (RUS),4,7,3,1119.4602737426758,3,True
6,DQN,Dutch GP (RUS),4,7,14,-5052.150428771973,2,True
6,DQN,Dutch GP (RUS),4,7,4,491.8691177368164,1,True
6,DQN,Dutch GP (RUS),4,7,5,-677.206657409668,2,True
6,DQN,Dutch GP (RUS),4,7,5,-277.58831787109375,1,True
6,DQN,Dutch GP (RUS),4,7,11,-4400.007041931152,2,True
6,DQN,Dutch GP (RUS),4,7,18,-5973.059310913086,3,True
6,DQN,Dutch GP (RUS),4,7,19,-6772.866500854492,4,True
6,DQN,Dutch GP (RUS),4,7,13,-5124.598358154297,2,True
6,DQN,Dutch GP (RUS),4,7,16,-5895.152488708496,2,True
6,DQN,Dutch GP (RUS),4,7,11,-4605.5120849609375,1,True
6,DQN,Dutch GP (RUS),4,7,6,-1017.8490676879884,1,True
6,DQN,Dutch GP (RUS),4,7,19,-5925.665496826172,2,True
6,DQN,Dutch GP (RUS),4,7,6,-1451.4000091552734,3,True
6,DQN,Dutch GP (RUS),4,7,12,-4750.911575317383,3,True
6,DQN,Dutch GP (RUS),4,7,12,-4975.869033813477,2,True
6,DQN,Dutch GP (RUS),4,7,17,-5941.452796936035,4,True
6,DQN,Dutch GP (RUS),4,7,19,-6239.134307861328,3,True
6,DQN,Dutch GP (RUS),4,7,10,-4168.557800292969,1,True
6,DQN,Dutch GP (RUS),4,7,14,-5488.683860778809,4,True
6,DQN,Dutch GP (RUS),4,7,13,-5144.696533203125,3,True
6,DQN,Dutch GP (RUS),4,7,14,-5155.173240661621,3,True
6,DQN,Dutch GP (RUS),4,7,13,-4912.414863586426,3,True
6,DQN,Dutch GP (RUS),4,7,17,-5612.637901306152,2,True
6,DQN,Dutch GP (RUS),4,7,9,-3489.923713684082,2,True
6,DQN,Dutch GP (RUS),4,7,14,-5057.035247802734,3,True
6,DQN,Dutch GP (RUS),4,7,18,-5882.147346496582,4,True
6,DQN,Dutch GP (RUS),4,7,14,-4860.662139892578,2,True
6,DQN,Dutch GP (RUS),4,7,11,-4405.3630294799805,1,True
6,DQN,Dutch GP (RUS),4,7,19,-5938.987892150879,2,True
6,DQN,Dutch GP (RUS),4,7,13,-5009.075325012207,1,True
6,DQN,Dutch GP (RUS),4,7,16,-5781.97208404541,4,True
6,DQN,Dutch GP (RUS),4,7,14,-4856.769317626953,1,True
6,DQN,Dutch GP (RUS),4,7,10,-3945.52067565918,2,True
6,DQN,Dutch GP (RUS),4,7,15,-5200.940696716309,1,True
6,DQN,Dutch GP (RUS),4,7,18,-5880.1883544921875,3,True
6,DQN,Dutch GP (RUS),4,7,17,-5723.267074584961,2,True
6,DQN,Dutch GP (RUS),4,7,8,-2750.724578857422,1,True
6,DQN,Dutch GP (RUS),4,7,15,-5207.822265625,3,True
6,DQN,Dutch GP (RUS),4,7,13,-4915.254035949707,2,True
6,DQN,Dutch GP (RUS),4,7,8,-2956.152542114258,3,True
6,DQN,Dutch GP (RUS),4,7,13,-5212.877983093262,2,True
6,DQN,Dutch GP (RUS),4,7,12,-4754.063873291016,1,True
6,DQN,Dutch GP (RUS),4,7,14,-5054.415580749512,2,True
6,DQN,Dutch GP (RUS),4,7,8,-2967.3823013305664,2,True
6,DQN,Dutch GP (RUS),4,7,9,-3722.0373001098633,3,True
6,DQN,Dutch GP (RUS),4,7,2,2170.7025451660156,1,True
6,DQN,Dutch GP (RUS),4,7,9,-3477.89444732666,1,True
6,DQN,Dutch GP (RUS),4,7,6,-1037.3993759155271,1,True
6,DQN,Dutch GP (RUS),4,7,10,-4152.677528381348,2,True
6,DQN,Dutch GP (RUS),4,7,3,1316.7339630126953,2,True
6,DQN,Dutch GP (RUS),4,7,19,-6465.893272399902,5,True
6,DQN,Dutch GP (RUS),4,7,11,-4407.248405456543,2,True
6,DQN,Dutch GP (RUS),4,7,17,-5931.056686401367,3,True
6,DQN,Dutch GP (RUS),4,7,11,-4593.202018737793,3,True
6,DQN,Dutch GP (RUS),4,7,19,-6347.215286254883,4,True
6,DQN,Dutch GP (RUS),4,7,11,-4383.554786682129,1,True
6,DQN,Dutch GP (RUS),4,7,9,-3689.378326416016,2,True
6,DQN,Dutch GP (RUS),4,7,14,-5067.976295471191,2,True
6,DQN,Dutch GP (RUS),4,7,13,-5428.187324523926,5,True
6,DQN,Dutch GP (RUS),4,7,15,-5205.636962890625,1,True
6,DQN,Dutch GP (RUS),4,7,4,273.2570037841797,2,True
6,DQN,Dutch GP (RUS),4,7,12,-4539.821266174316,1,True
6,DQN,Dutch GP (RUS),4,7,4,470.8797454833984,1,True
6,DQN,Dutch GP (RUS),4,7,11,-4406.562362670898,1,True
6,DQN,Dutch GP (RUS),4,7,12,-4759.486892700195,1,True
6,DQN,Dutch GP (RUS),4,7,15,-5615.422294616699,4,True
6,DQN,Dutch GP (RUS),4,7,19,-6021.39119720459,1,True
6,DQN,Dutch GP (RUS),4,7,17,-5407.216163635254,1,True
6,DQN,Dutch GP (RUS),4,7,20,-10678.518280029297,0,False
6,DQN,Dutch GP (RUS),4,7,14,-4948.8203125,2,True
6,DQN,Dutch GP (RUS),4,7,6,-1038.5733947753906,1,True
6,DQN,Dutch GP (RUS),4,7,18,-5971.993682861328,2,True
6,DQN,Dutch GP (RUS),4,7,16,-5383.70613861084,3,True
6,DQN,Dutch GP (RUS),4,7,14,-5281.122360229492,2,True
6,DQN,Dutch GP (RUS),4,7,15,-5205.047569274902,2,True
6,DQN,Dutch GP (RUS),4,7,9,-3479.052848815918,1,True
6,DQN,Dutch GP (RUS),4,7,19,-6137.44367980957,2,True
6,DQN,Dutch GP (RUS),4,7,17,-5914.800132751465,3,True
6,DQN,Dutch GP (RUS),4,7,17,-5717.241966247559,2,True
6,DQN,Dutch GP (RUS),4,7,3,1324.7168807983398,2,True
6,DQN,Dutch GP (RUS),4,7,6,-1435.0401229858398,2,True
6,DQN,Dutch GP (RUS),4,7,8,-2956.137222290039,2,True
6,DQN,Dutch GP (RUS),4,7,16,-5661.6696853637695,2,True
6,DQN,Dutch GP (RUS),4,7,16,-5899.210342407227,2,True
6,DQN,Dutch GP (RUS),4,7,18,-5871.9516677856445,3,True
6,DQN,Dutch GP (RUS),4,7,10,-3958.798194885254,2,True
6,DQN,Dutch GP (RUS),4,7,20,-6840.3544921875,3,True
6,DQN,Dutch GP (RUS),4,7,2,2382.062301635742,1,True
6,DQN,Dutch GP (RUS),4,7,14,-4853.275337219238,1,True
6,DQN,Dutch GP (RUS),4,7,18,-5664.740333557129,2,True
6,DQN,Dutch GP (RUS),4,7,16,-6212.941665649414,4,True
6,DQN,Dutch GP (RUS),4,7,8,-2945.957092285156,3,True
6,DQN,Dutch GP (RUS),4,7,4,474.6608657836914,1,True
6,DQN,Dutch GP (RUS),4,7,13,-5135.803894042969,3,True
6,DQN,Dutch GP (RUS),4,7,19,-6449.125152587891,6,True
6,DQN,Dutch GP (RUS),4,7,13,-5129.58634185791,2,True
6,DQN,Dutch GP (RUS),4,7,16,-5687.197799682617,3,True
6,DQN,Dutch GP (RUS),4,7,20,-10701.446098327637,0,False
6,DQN,Dutch GP (RUS),4,7,7,-1793.9403915405271,1,True
6,DQN,Dutch GP (RUS),4,7,16,-5663.364776611328,3,True
6,DQN,Dutch GP (RUS),4,7,9,-3909.988136291504,2,True
6,DQN,Dutch GP (RUS),4,7,9,-3697.538337707519,2,True
6,DQN,Dutch GP (RUS),4,7,12,-4642.975814819336,2,True
6,DQN,Dutch GP (RUS),4,7,2,2180.7043228149414,3,True
6,DQN,Dutch GP (RUS),4,7,20,-10903.81918334961,0,False
6,DQN,Dutch GP (RUS),4,7,10,-4140.243995666504,2,True
6,DQN,Dutch GP (RUS),4,7,6,-1241.170883178711,2,True
6,DQN,Dutch GP (RUS),4,7,14,-5062.953300476074,2,True
6,DQN,Dutch GP (RUS),4,7,5,-472.19520568847656,2,True
6,DQN,Dutch GP (RUS),4,7,19,-6663.533584594727,5,True
6,DQN,Dutch GP (RUS),4,7,14,-5365.025947570801,4,True
6,DQN,Dutch GP (RUS),4,7,6,-1235.9113159179688,2,True
6,DQN,Dutch GP (RUS),4,7,9,-3696.58967590332,3,True
6,DQN,Dutch GP (RUS),4,7,9,-4150.75813293457,4,True
6,DQN,Dutch GP (RUS),4,7,10,-3935.2585525512695,1,True
6,DQN,Dutch GP (RUS),4,7,11,-4625.664909362793,2,True
6,DQN,Dutch GP (RUS),4,7,20,-11117.721778869629,0,False
6,DQN,Dutch GP (RUS),4,7,15,-5518.609962463379,3,True
6,DQN,Dutch GP (RUS),4,7,13,-4911.6555252075195,3,True
6,DQN,Dutch GP (RUS),4,7,15,-5018.443077087402,1,True
6,DQN,Dutch GP (RUS),4,7,9,-3294.3664321899414,1,True
6,DQN,Dutch GP (RUS),4,7,11,-4603.380653381348,3,True
6,DQN,Dutch GP (RUS),4,7,13,-5111.916931152344,3,True
6,DQN,Dutch GP (RUS),4,7,17,-5730.566246032715,3,True
6,DQN,Dutch GP (RUS),4,7,16,-5372.739540100098,2,True
6,DQN,Dutch GP (RUS),4,7,6,-1238.2302703857422,2,True
6,DQN,Dutch GP (RUS),4,7,12,-5326.503189086914,2,True
6,DQN,Dutch GP (RUS),4,7,4,282.03355407714844,2,True
6,DQN,Dutch GP (RUS),4,7,17,-6053.710021972656,2,True
6,DQN,Dutch GP (RUS),4,7,18,-6183.313835144043,2,True
6,DQN,Dutch GP (RUS),4,7,16,-5258.7689208984375,1,True
6,DQN,Dutch GP (RUS),4,7,11,-4401.831413269043,2,True
6,DQN,Dutch GP (RUS),4,7,10,-4459.362976074219,3,True
6,DQN,Dutch GP (RUS),4,7,5,-469.1172561645508,2,True
6,DQN,Dutch GP (RUS),4,7,8,-2739.81356048584,2,True
6,DQN,Dutch GP (RUS),4,7,9,-3920.969474792481,4,True
6,DQN,Dutch GP (RUS),4,7,15,-5427.681587219238,2,True
6,DQN,Dutch GP (RUS),4,7,13,-4696.9619216918945,1,True
6,DQN,Dutch GP (RUS),4,7,20,-10702.556869506836,0,False
6,DQN,Dutch GP (RUS),4,7,12,-4760.986442565918,3,True
6,DQN,Dutch GP (RUS),4,7,12,-4757.508903503418,2,True
6,DQN,Dutch GP (RUS),4,7,6,-1215.2994918823242,2,True
6,DQN,Dutch GP (RUS),4,7,18,-6099.617523193359,5,True
6,DQN,Dutch GP (RUS),4,7,5,-487.47938537597656,1,True
6,DQN,Dutch GP (RUS),4,7,5,-273.81465911865234,1,True
6,DQN,Dutch GP (RUS),4,7,15,-5631.496040344238,4,True
6,DQN,Dutch GP (RUS),4,7,12,-4533.718841552734,1,True
6,DQN,Dutch GP (RUS),4,7,12,-4976.814117431641,4,True
6,DQN,Dutch GP (RUS),4,7,6,-1449.7985610961914,3,True
6,DQN,Dutch GP (RUS),4,7,5,-287.230712890625,1,True
6,DQN,Dutch GP (RUS),4,7,15,-5216.5206298828125,1,True
6,DQN,Dutch GP (RUS),4,7,12,-4838.721565246582,3,True
6,DQN,Dutch GP (RUS),4,7,10,-4360.654098510742,2,True
6,DQN,Dutch GP (RUS),4,7,9,-3706.0622634887695,3,True
6,DQN,Dutch GP (RUS),4,7,11,-4817.0991287231445,3,True
6,DQN,Dutch GP (RUS),4,7,17,-5940.5745849609375,3,True
6,DQN,Dutch GP (RUS),4,7,20,-10685.883575439451,0,False
6,DQN,Dutch GP (RUS),4,7,12,-4773.673233032227,1,True
6,DQN,Dutch GP (RUS),4,7,9,-3508.528213500977,2,True
6,DQN,Dutch GP (RUS),4,7,15,-5852.837730407715,4,True
6,DQN,Dutch GP (RUS),4,7,9,-3496.108741760254,1,True
6,DQN,Dutch GP (RUS),4,7,4,45.065467834472656,3,True
6,DQN,Dutch GP (RUS),4,7,6,-1443.9238891601562,2,True
6,DQN,Dutch GP (RUS),4,7,19,-6461.609268188477,5,True
6,DQN,Dutch GP (RUS),4,7,11,-5014.293701171875,2,True
6,DQN,Dutch GP (RUS),4,7,12,-5200.092155456543,3,True
6,DQN,Dutch GP (RUS),4,7,9,-3919.2737731933594,3,True
6,DQN,Dutch GP (RUS),4,7,19,-5830.103965759277,2,True
6,DQN,Dutch GP (RUS),4,7,4,267.9477233886719,1,True
6,DQN,Dutch GP (RUS),4,7,17,-5942.182357788086,3,True
6,DQN,Dutch GP (RUS),4,7,19,-6462.651878356934,4,True
6,DQN,Dutch GP (RUS),4,7,5,-274.3692626953125,1,True
6,DQN,Dutch GP (RUS),4,7,19,-6253.193344116211,5,True
6,DQN,Dutch GP (RUS),4,7,20,-6706.967697143555,4,True
6,DQN,Dutch GP (RUS),4,7,9,-3469.6063232421875,1,True
6,DQN,Dutch GP (RUS),4,7,20,-6621.320587158203,4,True
6,DQN,Dutch GP (RUS),4,7,15,-6092.367317199707,5,True
6,DQN,Dutch GP (RUS),4,7,10,-4261.859344482422,3,True
