gp_idx,algo,display_name,final_position,total_reward,pit_stops,changed_compound
6,QMIP,Dutch GP (RUS),5,-653.8018730281019,2,True
6,QMIP,Dutch GP (RUS),6,-1492.9549447754737,2,True
6,QMIP,Dutch GP (RUS),4,244.33607722867055,2,True
6,QMIP,Dutch GP (RUS),7,-2132.314725519461,2,True
6,QMIP,Dutch GP (RUS),11,-4232.257011217331,1,True
6,QMIP,Dutch GP (RUS),2,2487.6935908042533,1,True
6,QMIP,Dutch GP (RUS),11,-4738.309612481888,2,True
6,QMIP,Dutch GP (RUS),7,-2209.7968260979414,2,True
6,QMIP,Dutch GP (RUS),6,-1407.9687203943458,2,True
6,QMIP,Dutch GP (RUS),7,-2044.8947081804165,2,True
6,QMIP,Dutch GP (RUS),5,-540.0621806353065,1,True
6,QMIP,Dutch GP (RUS),6,-1382.1370703025732,2,True
6,QMIP,Dutch GP (RUS),3,1172.8020316399616,2,True
6,QMIP,Dutch GP (RUS),5,-520.7665173117812,2,True
6,QMIP,Dutch GP (RUS),6,-1024.1455827110522,1,True
6,QMIP,Dutch GP (RUS),3,1222.0659115829712,2,True
6,QMIP,Dutch GP (RUS),1,4595.965213947617,1,True
6,QMIP,Dutch GP (RUS),7,-1772.7742106030928,1,True
6,QMIP,Dutch GP (RUS),5,-1081.4946993005806,3,True
6,QMIP,Dutch GP (RUS),3,1222.492534349809,2,True
6,QMIP,Dutch GP (RUS),2,2455.842075588839,1,True
6,QMIP,Dutch GP (RUS),3,1440.4099534857223,1,True
6,QMIP,Dutch GP (RUS),3,1317.8255044954467,2,True
6,QMIP,Dutch GP (RUS),13,-4914.307871995072,2,True
6,QMIP,Dutch GP (RUS),4,489.8968216308431,1,True
6,QMIP,Dutch GP (RUS),6,-1534.008089707776,2,True
6,QMIP,Dutch GP (RUS),7,-2046.036039558263,2,True
6,QMIP,Dutch GP (RUS),6,-1026.097823627967,1,True
6,QMIP,Dutch GP (RUS),1,4543.239938284324,2,True
6,QMIP,Dutch GP (RUS),4,218.2499289593261,2,True
6,QMIP,Dutch GP (RUS),9,-3317.5753789878117,1,True
6,QMIP,Dutch GP (RUS),13,-4961.402889998353,2,True
6,QMIP,Dutch GP (RUS),5,-665.2332313283323,2,True
6,QMIP,Dutch GP (RUS),4,405.7178418911308,1,True
6,QMIP,Dutch GP (RUS),10,-4092.028287088825,2,True
6,QMIP,Dutch GP (RUS),12,-4575.050648657569,2,True
6,QMIP,Dutch GP (RUS),5,-661.2866906609852,2,True
6,QMIP,Dutch GP (RUS),12,-4693.524070928689,2,True
6,QMIP,Dutch GP (RUS),4,359.62704449019384,1,True
6,QMIP,Dutch GP (RUS),6,-1053.456235906162,1,True
6,QMIP,Dutch GP (RUS),3,1419.5729382970458,1,True
6,QMIP,Dutch GP (RUS),4,469.50926486402113,1,True
6,QMIP,Dutch GP (RUS),8,-2776.469839274438,2,True
6,QMIP,Dutch GP (RUS),3,1503.1356350430287,1,True
6,QMIP,Dutch GP (RUS),5,-732.2103393098505,2,True
6,QMIP,Dutch GP (RUS),7,-1786.0463990012877,1,True
6,QMIP,Dutch GP (RUS),5,-635.765427893386,2,True
6,QMIP,Dutch GP (RUS),6,-1338.5495602498058,2,True
6,QMIP,Dutch GP (RUS),2,2458.4590880593223,1,True
6,QMIP,Dutch GP (RUS),11,-4830.307615192143,3,True
6,QMIP,Dutch GP (RUS),7,-1926.4226699395997,1,True
6,QMIP,Dutch GP (RUS),2,2433.688785582539,1,True
6,QMIP,Dutch GP (RUS),3,1099.4929860715692,2,True
6,QMIP,Dutch GP (RUS),4,51.414608536623746,2,True
6,QMIP,Dutch GP (RUS),10,-4500.231901813504,3,True
6,QMIP,Dutch GP (RUS),2,2557.3930323919594,1,True
6,QMIP,Dutch GP (RUS),5,-902.9609807733732,1,True
6,QMIP,Dutch GP (RUS),8,-2890.2458728303604,2,True
6,QMIP,Dutch GP (RUS),7,-2053.754670719363,2,True
6,QMIP,Dutch GP (RUS),4,-41.36722325070332,2,True
6,QMIP,Dutch GP (RUS),1,4822.184690563707,1,True
6,QMIP,Dutch GP (RUS),7,-2081.289519967042,2,True
6,QMIP,Dutch GP (RUS),9,-3297.7962417732992,1,True
6,QMIP,Dutch GP (RUS),3,1207.982062773549,2,True
6,QMIP,Dutch GP (RUS),4,317.03011956323644,1,True
6,QMIP,Dutch GP (RUS),3,1415.969904300794,1,True
6,QMIP,Dutch GP (RUS),4,41.32816618204379,2,True
6,QMIP,Dutch GP (RUS),3,1258.3673403712255,1,True
6,QMIP,Dutch GP (RUS),3,1305.9003824044112,2,True
6,QMIP,Dutch GP (RUS),6,-1148.146313939218,1,True
6,QMIP,Dutch GP (RUS),12,-4585.861074216423,2,True
6,QMIP,Dutch GP (RUS),4,207.59808184504257,2,True
6,QMIP,Dutch GP (RUS),2,2261.185402162855,2,True
6,QMIP,Dutch GP (RUS),4,482.7057267748278,1,True
6,QMIP,Dutch GP (RUS),4,62.85458282814761,2,True
6,QMIP,Dutch GP (RUS),7,-1773.882352381649,1,True
6,QMIP,Dutch GP (RUS),8,-2894.4990644800127,2,True
6,QMIP,Dutch GP (RUS),3,1386.6934797112935,1,True
6,QMIP,Dutch GP (RUS),6,-1340.6740480371318,2,True
6,QMIP,Dutch GP (RUS),5,-542.3166236204243,2,True
6,QMIP,Dutch GP (RUS),8,-2876.3987948613603,2,True
6,QMIP,Dutch GP (RUS),5,-704.5148879665703,2,True
6,QMIP,Dutch GP (RUS),2,2474.132970142753,1,True
6,QMIP,Dutch GP (RUS),5,-710.7409264068492,2,True
6,QMIP,Dutch GP (RUS),9,-3646.4905000601225,2,True
6,QMIP,Dutch GP (RUS),8,-2875.4636986795035,2,True
6,QMIP,Dutch GP (RUS),5,-586.5237863241873,2,True
6,QMIP,Dutch GP (RUS),2,2351.0744820767895,2,True
6,QMIP,Dutch GP (RUS),6,-1023.5139378786616,1,True
6,QMIP,Dutch GP (RUS),6,-1418.022990323875,2,True
6,QMIP,Dutch GP (RUS),2,2540.5803967484517,1,True
6,QMIP,Dutch GP (RUS),3,1338.0818119169107,1,True
6,QMIP,Dutch GP (RUS),3,1182.3106097932032,2,True
6,QMIP,Dutch GP (RUS),12,-4575.144096385784,2,True
6,QMIP,Dutch GP (RUS),6,-1528.2103543839512,2,True
6,QMIP,Dutch GP (RUS),4,127.84446577278504,2,True
6,QMIP,Dutch GP (RUS),4,447.4592288096637,1,True
6,QMIP,Dutch GP (RUS),4,481.840562517782,1,True
6,QMIP,Dutch GP (RUS),5,-545.8934103858301,2,True
6,QMIP,Dutch GP (RUS),5,-518.250115325317,2,True
6,QMIP,Dutch GP (RUS),4,413.5666753155947,1,True
6,QMIP,Dutch GP (RUS),6,-1249.431503597757,2,True
6,QMIP,Dutch GP (RUS),4,142.77661390461526,2,True
6,QMIP,Dutch GP (RUS),7,-2157.4322760342193,2,True
6,QMIP,Dutch GP (RUS),10,-3978.03760309259,2,True
6,QMIP,Dutch GP (RUS),3,1230.1767060488355,2,True
6,QMIP,Dutch GP (RUS),10,-3974.5219033774497,2,True
6,QMIP,Dutch GP (RUS),5,-306.6752504188871,1,True
6,QMIP,Dutch GP (RUS),11,-4666.97407201761,2,True
6,QMIP,Dutch GP (RUS),11,-4580.547307958583,2,True
6,QMIP,Dutch GP (RUS),5,-392.4125671440915,1,True
6,QMIP,Dutch GP (RUS),3,1537.058058791803,1,True
6,QMIP,Dutch GP (RUS),8,-2878.137243880964,2,True
6,QMIP,Dutch GP (RUS),10,-4120.54054029532,2,True
6,QMIP,Dutch GP (RUS),7,-2245.148335347183,2,True
6,QMIP,Dutch GP (RUS),5,-1083.8930678288334,2,True
6,QMIP,Dutch GP (RUS),5,-616.8228115295078,2,True
6,QMIP,Dutch GP (RUS),2,2229.926702901698,2,True
6,QMIP,Dutch GP (RUS),4,241.9431287502366,2,True
6,QMIP,Dutch GP (RUS),7,-1893.398111726725,1,True
6,QMIP,Dutch GP (RUS),5,-630.5404637469674,2,True
6,QMIP,Dutch GP (RUS),3,1493.3013298184817,1,True
6,QMIP,Dutch GP (RUS),5,-279.2681316594644,1,True
6,QMIP,Dutch GP (RUS),8,-2889.849084146809,2,True
6,QMIP,Dutch GP (RUS),6,-1535.313574976686,2,True
6,QMIP,Dutch GP (RUS),8,-3123.637388139862,2,True
6,QMIP,Dutch GP (RUS),10,-4005.731735834512,2,True
6,QMIP,Dutch GP (RUS),2,2465.8213494477623,1,True
6,QMIP,Dutch GP (RUS),10,-3837.533901003546,1,True
6,QMIP,Dutch GP (RUS),3,1339.4072431239665,1,True
6,QMIP,Dutch GP (RUS),6,-1582.0052033919155,2,True
6,QMIP,Dutch GP (RUS),2,2396.5052511157355,1,True
6,QMIP,Dutch GP (RUS),5,-297.09391827025956,1,True
6,QMIP,Dutch GP (RUS),5,-729.3572973708297,2,True
6,QMIP,Dutch GP (RUS),11,-4589.172346960149,2,True
6,QMIP,Dutch GP (RUS),7,-2197.451684538777,2,True
6,QMIP,Dutch GP (RUS),10,-3915.9015065977665,1,True
6,QMIP,Dutch GP (RUS),5,-673.1732714690679,2,True
6,QMIP,Dutch GP (RUS),5,-683.052750358399,2,True
6,QMIP,Dutch GP (RUS),6,-1620.0858477206611,2,True
6,QMIP,Dutch GP (RUS),11,-4562.274034020193,2,True
6,QMIP,Dutch GP (RUS),9,-3771.1225658552944,2,True
6,QMIP,Dutch GP (RUS),6,-1253.9990323693964,2,True
6,QMIP,Dutch GP (RUS),7,-2256.3208745845686,2,True
6,QMIP,Dutch GP (RUS),7,-2182.9884503135236,2,True
6,QMIP,Dutch GP (RUS),7,-1789.6104318158968,1,True
6,QMIP,Dutch GP (RUS),6,-1591.1763059394316,2,True
6,QMIP,Dutch GP (RUS),3,1267.037606159508,2,True
6,QMIP,Dutch GP (RUS),5,-401.42007496584847,1,True
6,QMIP,Dutch GP (RUS),7,-1779.380483360589,1,True
6,QMIP,Dutch GP (RUS),5,-735.5302445286134,2,True
6,QMIP,Dutch GP (RUS),7,-2127.034408354076,2,True
6,QMIP,Dutch GP (RUS),12,-4719.705518467541,2,True
6,QMIP,Dutch GP (RUS),3,1388.6118837042875,1,True
6,QMIP,Dutch GP (RUS),2,2295.6562616309093,2,True
6,QMIP,Dutch GP (RUS),5,-792.9017007201064,2,True
6,QMIP,Dutch GP (RUS),7,-1819.1900153951728,1,True
6,QMIP,Dutch GP (RUS),8,-2858.296736621419,2,True
6,QMIP,Dutch GP (RUS),3,1228.8755459617705,1,True
6,QMIP,Dutch GP (RUS),4,363.4598876081373,1,True
6,QMIP,Dutch GP (RUS),3,1390.8284331018203,1,True
6,QMIP,Dutch GP (RUS),18,-6043.631211320368,2,True
6,QMIP,Dutch GP (RUS),7,-2021.1822252689483,2,True
6,QMIP,Dutch GP (RUS),5,-825.896723904335,2,True
6,QMIP,Dutch GP (RUS),2,2483.725165671194,1,True
6,QMIP,Dutch GP (RUS),3,1372.9377114258068,1,True
6,QMIP,Dutch GP (RUS),2,2535.660884028698,1,True
6,QMIP,Dutch GP (RUS),9,-3305.085916674765,1,True
6,QMIP,Dutch GP (RUS),6,-1343.814303637466,2,True
6,QMIP,Dutch GP (RUS),4,448.61701844332765,1,True
6,QMIP,Dutch GP (RUS),4,140.92707324095136,2,True
6,QMIP,Dutch GP (RUS),9,-3730.055176876566,2,True
6,QMIP,Dutch GP (RUS),2,2352.6980382164847,1,True
6,QMIP,Dutch GP (RUS),4,393.78683011793055,1,True
6,QMIP,Dutch GP (RUS),6,-1343.0018649066878,1,True
6,QMIP,Dutch GP (RUS),14,-4990.417797128031,2,True
6,QMIP,Dutch GP (RUS),5,-701.3276874630365,2,True
6,QMIP,Dutch GP (RUS),3,1272.897565743442,2,True
6,QMIP,Dutch GP (RUS),5,-396.6073402477532,1,True
6,QMIP,Dutch GP (RUS),11,-4863.625836231478,2,True
6,QMIP,Dutch GP (RUS),4,436.682201320039,1,True
6,QMIP,Dutch GP (RUS),10,-4052.9343609082543,2,True
6,QMIP,Dutch GP (RUS),3,1180.205336451908,1,True
6,QMIP,Dutch GP (RUS),1,4462.1060263005065,1,True
6,QMIP,Dutch GP (RUS),4,478.0828509268822,1,True
6,QMIP,Dutch GP (RUS),4,434.8743073657306,1,True
6,QMIP,Dutch GP (RUS),5,-391.0595666121362,1,True
6,QMIP,Dutch GP (RUS),6,-1306.5859837965982,2,True
6,QMIP,Dutch GP (RUS),3,1088.6242308288556,2,True
6,QMIP,Dutch GP (RUS),2,2564.353062404786,1,True
6,QMIP,Dutch GP (RUS),6,-1258.142793503137,2,True
6,QMIP,Dutch GP (RUS),3,1427.2026170662566,1,True
6,QMIP,Dutch GP (RUS),1,4637.218046352045,1,True
6,QMIP,Dutch GP (RUS),3,1469.7499361136715,1,True
6,QMIP,Dutch GP (RUS),4,25.807864475652423,2,True
6,QMIP,Dutch GP (RUS),3,1383.482574516519,1,True
6,QMIP,Dutch GP (RUS),2,2226.591273644527,2,True
6,QMIP,Dutch GP (RUS),7,-1767.209534055849,1,True
6,QMIP,Dutch GP (RUS),7,-2097.0883233648183,2,True
6,QMIP,Dutch GP (RUS),16,-5373.700447076647,2,True
6,QMIP,Dutch GP (RUS),11,-4753.027032885504,2,True
6,QMIP,Dutch GP (RUS),4,245.36046423080552,2,True
6,QMIP,Dutch GP (RUS),5,-503.5768795264039,2,True
6,QMIP,Dutch GP (RUS),8,-2926.5137630700756,2,True
6,QMIP,Dutch GP (RUS),11,-4745.24254985237,2,True
6,QMIP,Dutch GP (RUS),5,-539.930926888298,2,True
6,QMIP,Dutch GP (RUS),12,-4499.339378515979,1,True
6,QMIP,Dutch GP (RUS),6,-1161.322923127509,1,True
6,QMIP,Dutch GP (RUS),12,-4730.593729088345,2,True
6,QMIP,Dutch GP (RUS),3,1499.956315499835,1,True
6,QMIP,Dutch GP (RUS),4,429.0287132966132,1,True
6,QMIP,Dutch GP (RUS),2,2243.163150270564,2,True
6,QMIP,Dutch GP (RUS),6,-1352.2821491972754,2,True
6,QMIP,Dutch GP (RUS),2,2076.0397178615203,2,True
6,QMIP,Dutch GP (RUS),9,-3522.7136344428136,1,True
6,QMIP,Dutch GP (RUS),7,-2130.3036853854223,2,True
6,QMIP,Dutch GP (RUS),15,-5149.989011757906,2,True
6,QMIP,Dutch GP (RUS),3,1511.7002572653237,1,True
6,QMIP,Dutch GP (RUS),1,4440.093511866851,2,True
6,QMIP,Dutch GP (RUS),5,-280.61257101833235,1,True
6,QMIP,Dutch GP (RUS),1,4323.055539680877,2,True
6,QMIP,Dutch GP (RUS),7,-2221.407356535361,2,True
6,QMIP,Dutch GP (RUS),4,451.7667275888334,1,True
6,QMIP,Dutch GP (RUS),8,-2528.984656020354,1,True
6,QMIP,Dutch GP (RUS),3,1222.862942054192,2,True
6,QMIP,Dutch GP (RUS),2,2467.0141701079447,1,True
6,QMIP,Dutch GP (RUS),6,-1352.7722065898952,2,True
6,QMIP,Dutch GP (RUS),4,473.3830873134912,1,True
6,QMIP,Dutch GP (RUS),4,484.1788538485098,1,True
6,QMIP,Dutch GP (RUS),4,440.62494909601173,1,True
6,QMIP,Dutch GP (RUS),14,-4888.604929157027,1,True
6,QMIP,Dutch GP (RUS),5,-344.5790432490912,1,True
6,QMIP,Dutch GP (RUS),10,-4167.860832227359,2,True
6,QMIP,Dutch GP (RUS),4,493.3141006321139,1,True
6,QMIP,Dutch GP (RUS),2,2274.3504432504333,2,True
6,QMIP,Dutch GP (RUS),9,-3782.237424665345,2,True
6,QMIP,Dutch GP (RUS),7,-2362.3534735042003,2,True
6,QMIP,Dutch GP (RUS),6,-1473.7716363354466,2,True
6,QMIP,Dutch GP (RUS),3,1491.4228071400075,1,True
6,QMIP,Dutch GP (RUS),9,-3676.01353888842,2,True
6,QMIP,Dutch GP (RUS),3,1522.3993844456836,1,True
6,QMIP,Dutch GP (RUS),5,-655.131189994725,2,True
6,QMIP,Dutch GP (RUS),3,1319.3448167547858,1,True
6,QMIP,Dutch GP (RUS),12,-4777.859592736091,2,True
6,QMIP,Dutch GP (RUS),2,2113.6223085120073,2,True
6,QMIP,Dutch GP (RUS),2,2316.693023313922,1,True
6,QMIP,Dutch GP (RUS),3,1472.6526278864176,1,True
6,RecurrentPPO,Dutch GP (RUS),3,1270.7424774169922,1,True
6,RecurrentPPO,Dutch GP (RUS),5,-483.8921127319336,1,True
6,RecurrentPPO,Dutch GP (RUS),5,-413.26998138427734,1,True
6,RecurrentPPO,Dutch GP (RUS),1,4784.860633850098,1,True
6,RecurrentPPO,Dutch GP (RUS),11,-4321.149070739746,1,True
6,RecurrentPPO,Dutch GP (RUS),5,-372.1751098632813,1,True
6,RecurrentPPO,Dutch GP (RUS),11,-4525.129707336426,1,True
6,RecurrentPPO,Dutch GP (RUS),2,2603.6805114746094,1,True
6,RecurrentPPO,Dutch GP (RUS),6,-1193.1598205566406,1,True
6,RecurrentPPO,Dutch GP (RUS),3,1253.753303527832,1,True
6,RecurrentPPO,Dutch GP (RUS),6,-1365.3318176269531,1,True
6,RecurrentPPO,Dutch GP (RUS),5,-333.78092193603516,1,True
6,RecurrentPPO,Dutch GP (RUS),6,-1142.7229766845703,1,True
6,RecurrentPPO,Dutch GP (RUS),5,-340.8798370361328,1,True
6,RecurrentPPO,Dutch GP (RUS),2,2482.1240005493164,1,True
6,RecurrentPPO,Dutch GP (RUS),3,1342.5472259521484,1,True
6,RecurrentPPO,Dutch GP (RUS),2,2584.196617126465,1,True
6,RecurrentPPO,Dutch GP (RUS),3,1457.3503189086914,1,True
6,RecurrentPPO,Dutch GP (RUS),3,1491.309539794922,1,True
6,RecurrentPPO,Dutch GP (RUS),6,-1202.4278411865234,1,True
6,RecurrentPPO,Dutch GP (RUS),5,-425.05760192871094,1,True
6,RecurrentPPO,Dutch GP (RUS),7,-2173.320930480957,1,True
6,RecurrentPPO,Dutch GP (RUS),2,2419.1795654296875,1,True
6,RecurrentPPO,Dutch GP (RUS),6,-1126.0496215820312,1,True
6,RecurrentPPO,Dutch GP (RUS),2,2433.4063415527344,1,True
6,RecurrentPPO,Dutch GP (RUS),5,-283.1614685058594,1,True
6,RecurrentPPO,Dutch GP (RUS),3,1141.5582656860352,1,True
6,RecurrentPPO,Dutch GP (RUS),3,1112.6791763305664,1,True
6,RecurrentPPO,Dutch GP (RUS),2,2572.658851623535,1,True
6,RecurrentPPO,Dutch GP (RUS),3,1296.4459228515625,1,True
6,RecurrentPPO,Dutch GP (RUS),4,291.59596252441406,1,True
6,RecurrentPPO,Dutch GP (RUS),6,-1134.3203506469729,1,True
6,RecurrentPPO,Dutch GP (RUS),6,-1284.8718566894531,1,True
6,RecurrentPPO,Dutch GP (RUS),3,1332.5288848876953,1,True
6,RecurrentPPO,Dutch GP (RUS),9,-3442.052833557129,1,True
6,RecurrentPPO,Dutch GP (RUS),3,1218.9525833129885,1,True
6,RecurrentPPO,Dutch GP (RUS),4,319.4615936279297,1,True
6,RecurrentPPO,Dutch GP (RUS),3,1267.6272583007812,1,True
6,RecurrentPPO,Dutch GP (RUS),6,-1074.275733947754,1,True
6,RecurrentPPO,Dutch GP (RUS),3,1539.2507934570312,1,True
6,RecurrentPPO,Dutch GP (RUS),6,-1212.1698684692385,1,True
6,RecurrentPPO,Dutch GP (RUS),6,-1046.5336303710938,1,True
6,RecurrentPPO,Dutch GP (RUS),5,-313.2902145385742,1,True
6,RecurrentPPO,Dutch GP (RUS),6,-1268.1706085205078,1,True
6,RecurrentPPO,Dutch GP (RUS),4,114.23606872558594,1,True
6,RecurrentPPO,Dutch GP (RUS),3,1317.4059524536133,1,True
6,RecurrentPPO,Dutch GP (RUS),4,335.5447692871094,1,True
6,RecurrentPPO,Dutch GP (RUS),5,-382.9509735107422,1,True
6,RecurrentPPO,Dutch GP (RUS),7,-2013.112617492676,1,True
6,RecurrentPPO,Dutch GP (RUS),5,-305.9204330444336,1,True
6,RecurrentPPO,Dutch GP (RUS),3,1130.9420776367188,1,True
6,RecurrentPPO,Dutch GP (RUS),3,1384.7257385253906,1,True
6,RecurrentPPO,Dutch GP (RUS),3,1292.2723999023438,1,True
6,RecurrentPPO,Dutch GP (RUS),3,1388.8665618896484,1,True
6,RecurrentPPO,Dutch GP (RUS),6,-1039.6675491333008,1,True
6,RecurrentPPO,Dutch GP (RUS),4,318.80335235595703,1,True
6,RecurrentPPO,Dutch GP (RUS),8,-2949.935256958008,1,True
6,RecurrentPPO,Dutch GP (RUS),4,489.70316314697266,1,True
6,RecurrentPPO,Dutch GP (RUS),5,-534.157585144043,1,True
6,RecurrentPPO,Dutch GP (RUS),5,-268.28514862060547,1,True
6,RecurrentPPO,Dutch GP (RUS),3,1348.6348419189453,1,True
6,RecurrentPPO,Dutch GP (RUS),3,1426.9936904907229,1,True
6,RecurrentPPO,Dutch GP (RUS),2,2559.509078979492,1,True
6,RecurrentPPO,Dutch GP (RUS),3,1414.8469848632812,1,True
6,RecurrentPPO,Dutch GP (RUS),3,1403.7789001464844,1,True
6,RecurrentPPO,Dutch GP (RUS),5,-351.99828338623047,1,True
6,RecurrentPPO,Dutch GP (RUS),2,2385.0067138671875,1,True
6,RecurrentPPO,Dutch GP (RUS),10,-3738.52042388916,1,True
6,RecurrentPPO,Dutch GP (RUS),3,1499.342529296875,1,True
6,RecurrentPPO,Dutch GP (RUS),5,-501.07608795166016,1,True
6,RecurrentPPO,Dutch GP (RUS),6,-1393.5050888061523,1,True
6,RecurrentPPO,Dutch GP (RUS),3,1503.1729583740234,1,True
6,RecurrentPPO,Dutch GP (RUS),3,1525.8862991333008,1,True
6,RecurrentPPO,Dutch GP (RUS),8,-2576.3569946289062,1,True
6,RecurrentPPO,Dutch GP (RUS),2,2542.4091873168945,1,True
6,RecurrentPPO,Dutch GP (RUS),1,4604.568489074707,1,True
6,RecurrentPPO,Dutch GP (RUS),5,-390.0447540283203,1,True
6,RecurrentPPO,Dutch GP (RUS),2,2382.2270431518555,1,True
6,RecurrentPPO,Dutch GP (RUS),5,-279.64306640625,1,True
6,RecurrentPPO,Dutch GP (RUS),4,341.84073638916016,1,True
6,RecurrentPPO,Dutch GP (RUS),4,264.64930725097656,1,True
6,RecurrentPPO,Dutch GP (RUS),3,1407.1268768310547,1,True
6,RecurrentPPO,Dutch GP (RUS),3,1382.1146240234375,1,True
6,RecurrentPPO,Dutch GP (RUS),5,-422.4419860839844,1,True
6,RecurrentPPO,Dutch GP (RUS),7,-1785.3604354858398,1,True
6,RecurrentPPO,Dutch GP (RUS),4,335.46678924560547,1,True
6,RecurrentPPO,Dutch GP (RUS),8,-2760.82967376709,1,True
6,RecurrentPPO,Dutch GP (RUS),5,-383.56751251220703,1,True
6,RecurrentPPO,Dutch GP (RUS),6,-1061.3553619384766,1,True
6,RecurrentPPO,Dutch GP (RUS),10,-3921.4264907836914,1,True
6,RecurrentPPO,Dutch GP (RUS),4,274.11949920654297,1,True
6,RecurrentPPO,Dutch GP (RUS),2,2446.817642211914,1,True
6,RecurrentPPO,Dutch GP (RUS),3,1389.674446105957,1,True
6,RecurrentPPO,Dutch GP (RUS),7,-1952.672348022461,1,True
6,RecurrentPPO,Dutch GP (RUS),7,-1893.2563247680664,1,True
6,RecurrentPPO,Dutch GP (RUS),11,-4421.092300415039,1,True
6,RecurrentPPO,Dutch GP (RUS),5,-363.1527099609375,1,True
6,RecurrentPPO,Dutch GP (RUS),5,-264.69920349121094,1,True
6,RecurrentPPO,Dutch GP (RUS),2,2398.4675064086914,1,True
6,RecurrentPPO,Dutch GP (RUS),6,-1340.9943771362305,1,True
6,RecurrentPPO,Dutch GP (RUS),2,2286.090217590332,1,True
6,RecurrentPPO,Dutch GP (RUS),6,-1227.691780090332,1,True
6,RecurrentPPO,Dutch GP (RUS),14,-4801.739402770996,1,True
6,RecurrentPPO,Dutch GP (RUS),3,1356.524543762207,1,True
6,RecurrentPPO,Dutch GP (RUS),3,1530.8424911499023,1,True
6,RecurrentPPO,Dutch GP (RUS),6,-1188.9844284057615,1,True
6,RecurrentPPO,Dutch GP (RUS),4,410.62147521972656,1,True
6,RecurrentPPO,Dutch GP (RUS),2,2418.3022079467773,1,True
6,RecurrentPPO,Dutch GP (RUS),2,2568.3786087036133,1,True
6,RecurrentPPO,Dutch GP (RUS),7,-1844.3704528808591,1,True
6,RecurrentPPO,Dutch GP (RUS),7,-1834.3921661376953,1,True
6,RecurrentPPO,Dutch GP (RUS),9,-3404.230361938477,1,True
6,RecurrentPPO,Dutch GP (RUS),6,-1065.4747848510742,1,True
6,RecurrentPPO,Dutch GP (RUS),2,2280.4294815063477,1,True
6,RecurrentPPO,Dutch GP (RUS),3,1153.8465042114258,1,True
6,RecurrentPPO,Dutch GP (RUS),5,-433.0352325439453,1,True
6,RecurrentPPO,Dutch GP (RUS),7,-1843.3246536254885,1,True
6,RecurrentPPO,Dutch GP (RUS),3,1505.9882431030271,1,True
6,RecurrentPPO,Dutch GP (RUS),4,471.2933883666992,1,True
6,RecurrentPPO,Dutch GP (RUS),7,-1924.8302001953125,1,True
6,RecurrentPPO,Dutch GP (RUS),2,2475.3760986328125,1,True
6,RecurrentPPO,Dutch GP (RUS),9,-3341.0628051757812,1,True
6,RecurrentPPO,Dutch GP (RUS),2,2570.2223205566406,1,True
6,RecurrentPPO,Dutch GP (RUS),5,-477.0992889404297,1,True
6,RecurrentPPO,Dutch GP (RUS),6,-1168.325164794922,1,True
6,RecurrentPPO,Dutch GP (RUS),3,1443.355926513672,1,True
6,RecurrentPPO,Dutch GP (RUS),2,2363.6480407714844,1,True
6,RecurrentPPO,Dutch GP (RUS),3,1314.0235061645508,1,True
6,RecurrentPPO,Dutch GP (RUS),6,-1245.2211532592771,1,True
6,RecurrentPPO,Dutch GP (RUS),2,2409.477020263672,1,True
6,RecurrentPPO,Dutch GP (RUS),4,377.60355377197266,1,True
6,RecurrentPPO,Dutch GP (RUS),9,-3387.4117279052734,1,True
6,RecurrentPPO,Dutch GP (RUS),5,-553.0889587402344,1,True
6,RecurrentPPO,Dutch GP (RUS),8,-2692.0480728149414,1,True
6,RecurrentPPO,Dutch GP (RUS),3,1392.3148193359375,1,True
6,RecurrentPPO,Dutch GP (RUS),7,-1941.4858322143557,1,True
6,RecurrentPPO,Dutch GP (RUS),2,2190.50984954834,1,True
6,RecurrentPPO,Dutch GP (RUS),10,-3855.5729751586914,1,True
6,RecurrentPPO,Dutch GP (RUS),4,333.78057861328125,1,True
6,RecurrentPPO,Dutch GP (RUS),7,-1812.462791442871,1,True
6,RecurrentPPO,Dutch GP (RUS),2,2341.1538162231445,1,True
6,RecurrentPPO,Dutch GP (RUS),5,-387.7243423461914,1,True
6,RecurrentPPO,Dutch GP (RUS),12,-4403.653388977051,1,True
6,RecurrentPPO,Dutch GP (RUS),3,1504.4235153198242,1,True
6,RecurrentPPO,Dutch GP (RUS),5,-667.9715042114258,1,True
6,RecurrentPPO,Dutch GP (RUS),9,-3398.2006759643555,1,True
6,RecurrentPPO,Dutch GP (RUS),6,-1145.5653533935547,1,True
6,RecurrentPPO,Dutch GP (RUS),2,2326.221549987793,1,True
6,RecurrentPPO,Dutch GP (RUS),6,-1215.7027740478516,1,True
6,RecurrentPPO,Dutch GP (RUS),3,1379.342384338379,1,True
6,RecurrentPPO,Dutch GP (RUS),2,2357.6858825683594,1,True
6,RecurrentPPO,Dutch GP (RUS),6,-1059.9733505249023,1,True
6,RecurrentPPO,Dutch GP (RUS),2,2551.134994506836,1,True
6,RecurrentPPO,Dutch GP (RUS),3,1232.8922653198242,1,True
6,RecurrentPPO,Dutch GP (RUS),4,349.2554473876953,1,True
6,RecurrentPPO,Dutch GP (RUS),5,-429.24629974365234,1,True
6,RecurrentPPO,Dutch GP (RUS),3,1385.4507369995115,1,True
